official_fine_cell_type,gene,n_independent_fish,mean_within_fish_log2cpm_difference,sd_within_fish_log2cpm_difference,t_statistic,p_value,fdr_bh
neutrophil,sc:d156,14,2.361003241517402,1.1052043095305657,7.993151259583004,2.257229261371622e-06,0.00011425661399581263
neutrophil,si:ch73-248e21.5,14,2.3523347857095454,1.2242189817707787,7.18958859336117,7.0548420791434565e-06,0.00027492839835412033
neutrophil,ripor2,14,2.3506601692052174,1.437504861891056,6.11849407892198,3.6692383789189706e-05,0.0009382403679994878
neutrophil,si:ch211-203d1.3,14,2.349223428161802,0.594573238580237,14.78369462802152,1.651244228170518e-09,4.194619018505385e-07
neutrophil,si:ch211-243a20.4,14,2.3465812619508006,1.1261502446126046,7.7965645831421755,2.961301603049016e-06,0.00013959331525713016
neutrophil,chst12a,14,2.3390571293579314,0.4701215536793557,18.616356381987078,9.366775825137616e-11,4.848631976653783e-08
neutrophil,fli1a,14,2.3347555945413947,0.9256760060545709,9.437271204491601,3.5081848453983074e-07,2.552972181260015e-05
neutrophil,larp6a,14,2.3339929752300006,0.723918377486347,12.063517556732457,1.9614858927273842e-08,2.7815307033817553e-06
neutrophil,si:ch211-163c2.2,14,2.3328388060118086,1.9712311499273405,4.428036534928298,0.0006815754479077834,0.007632254046265321
neutrophil,ostf1,14,2.3233910671836564,0.6896949110534837,12.604607065482869,1.1563574664379236e-08,1.8552436895745283e-06
neutrophil,ly97.2,14,2.3197832633475572,2.0209566994031904,4.294913486064393,0.0008714477587395692,0.009087103481953662
neutrophil,tprg1,14,2.319399951725592,1.0429948992578773,8.320654270152357,1.4504949130057247e-06,7.958865587662411e-05
neutrophil,si:dkey-34d22.5,14,2.3083283094754607,1.3498648651579608,6.398398753224505,2.349292863626405e-05,0.0006727854876157664
neutrophil,sntb1,14,2.3077089805988362,1.6364836668125655,5.276347408098615,0.00014986843244997486,0.00261554735640271
neutrophil,tspan2b,14,2.30590258331799,1.654777177776365,5.213933059946329,0.00016699524994352104,0.0028376840384680565
neutrophil,sptbn2,14,2.3057844325831693,0.8560637495361523,10.078052433779444,1.6439153516447388e-07,1.4595733874554503e-05
neutrophil,syne2b,14,2.300089693297746,0.822118744371936,10.46825370432936,1.0553448132290329e-07,1.0585494531671094e-05
neutrophil,rassf2b,14,2.2939018931152004,0.9437376430508894,9.094683279944567,5.347911168996902e-07,3.5525409908336566e-05
neutrophil,si:ch73-90p23.1,14,2.2932810696298773,2.1371029714137624,4.015095280342568,0.0014697207632549318,0.013028041725330874
neutrophil,rgs14a,14,2.286743533495511,0.7277025021583464,11.7578417119407,2.6676218030105583e-08,3.5875590277252286e-06
neutrophil,fam102ba,14,2.286700984458029,0.886263897941833,9.654067653788347,2.702797262193197e-07,2.1065694002349535e-05
neutrophil,ARF5,14,2.285834854443493,0.40417126703958056,21.161353034124158,1.861165704519919e-11,1.4183633639862213e-08
neutrophil,lrmp,14,2.2853124582448565,1.5484178958449293,5.522318143844762,9.835104768568863e-05,0.001926157444719892
neutrophil,tmc6a,14,2.2809683052715677,1.701629686156006,5.015545966229778,0.00023637544666204647,0.0036298767924524016
neutrophil,gpia,14,2.2796548294387584,0.5429701578999955,15.709311474601192,7.796982016889938e-10,2.3767800181486163e-07
neutrophil,rbpms2b,14,2.279634345098862,1.665973653900252,5.11989530357449,0.0001967631966321284,0.003196091355596473
neutrophil,sh3bgrl3,14,2.2772112989119053,0.5911033960450984,14.414643080766083,2.253595373062604e-09,5.620671732724776e-07
neutrophil,zyx,14,2.2699666105769185,0.7885582454446223,10.770843352739755,7.551813121794857e-08,8.18909063227043e-06
neutrophil,mogat3b,14,2.2644183164528418,1.2077437273841267,7.015294162490173,9.13041717020934e-06,0.00033024675188352893
neutrophil,kctd12.2,14,2.263561979877921,1.1997074772681293,7.059615417015511,8.547654795311325e-06,0.00031639083712204464
neutrophil,zgc:153733,14,2.2566936560754103,1.2229577115009689,6.904387951057751,1.0780921149139201e-05,0.00037362718071506885
neutrophil,lpp,14,2.252700160522824,0.7659046302624593,11.005067553800641,5.858766471523961e-08,6.671973304410926e-06
neutrophil,ptprr,14,2.2518415029352763,0.7043415483399784,11.962405757774425,2.1698910576481855e-08,2.9915055862601994e-06
neutrophil,arpc5b,14,2.2492176335972904,0.622911222084845,13.510435315395897,4.980128883269279e-09,1.0591460148255247e-06
neutrophil,CR318588.4,14,2.246903391555551,0.9497076581518235,8.852347983317257,7.258585959429789e-07,4.5057656754461835e-05
neutrophil,PLPP1,14,2.2452138463072724,1.5970399199116523,5.2602448243043725,0.0001541033923814351,0.0026657166267242574
neutrophil,apbb1ip,14,2.24433046894099,0.8801744049901337,9.540740596256047,3.09582523870026e-07,2.2999735065064567e-05
neutrophil,mapk11,14,2.2421502722029394,1.0394999112739798,8.07057127880231,2.030890426261327e-06,0.00010572576630831026
neutrophil,pstpip2,14,2.239949195421505,1.3291532773984793,6.305610192265708,2.7202496928148256e-05,0.0007482491885377588
neutrophil,gadd45ab,14,2.2375695155464106,0.6149765368144889,13.61388281515843,4.537647148343581e-09,1.0039544315710171e-06
neutrophil,ANPEP,14,2.2367550632495026,1.80829659217362,4.628207087838147,0.0004728408609124729,0.0059180606839113565
neutrophil,tgfb1b,14,2.231279935447542,1.2795046328001616,6.52493538390471,1.9272248241769783e-05,0.0005803887272370515
neutrophil,slc7a3a,14,2.2307383644204224,2.0790846362197613,4.014583405497997,0.0014711369981510996,0.01303170115147369
neutrophil,tbc1d14,14,2.225717213932831,1.0257594724725914,8.118736875329432,1.9023515052272858e-06,0.00010017469010731398
neutrophil,rhogb,14,2.2222524470721288,0.904953114068656,9.188218875208017,4.7608303273664327e-07,3.257191521977508e-05
neutrophil,sptlc2a,14,2.2210883708406652,0.8335808432222402,9.969700931836321,1.8636990124984034e-07,1.5950665131840343e-05
neutrophil,si:ch73-264p11.1,14,2.219657786543283,0.9649290423703503,8.60705667302565,9.951539113754165e-07,5.8066956624288007e-05
neutrophil,itpkcb,14,2.2184884623963224,0.7564379969982624,10.97356792722964,6.060663873532631e-08,6.870839395469742e-06
neutrophil,ptpn22,14,2.2174607994305933,1.0070755384985652,8.238685444034294,1.6183874286915518e-06,8.723076445216643e-05
neutrophil,alox5a,14,2.2135520064574865,0.9398247988655499,8.812656599365598,7.635484665437475e-07,4.7106153565643586e-05
neutrophil,nme2b.2,14,2.2134034255911854,1.2178181961500218,6.800520228270409,1.2614801727791546e-05,0.0004210305175206339
neutrophil,fgd4a,14,2.212130291683738,1.2213586041031737,6.776906977670626,1.3076075160954788e-05,0.0004322613558588029
neutrophil,birc2,14,2.210507876909601,1.288805941775718,6.417539567489152,2.279641307794675e-05,0.0006594102602416771
neutrophil,pik3cb,14,2.200469548620714,0.9382235185660088,8.775524145410296,8.006999179964502e-07,4.870776552158007e-05
neutrophil,fbp1a,14,2.199412808490784,0.8983582967652691,9.160542303763041,4.927032087001809e-07,3.354171843843539e-05
neutrophil,pigrl4.2,14,2.198309641437238,1.6478984441257223,4.991400736872403,0.00024667467358402016,0.0037327742249186942
neutrophil,slco3a1,14,2.197857133592339,1.4070925540667842,5.844411837168503,5.7379939858961654e-05,0.0012915389566576932
neutrophil,actn4,14,2.192209730428887,0.4487160498216875,18.27992944419192,1.1776470289588706e-10,5.8743174980884754e-08
neutrophil,socs3b,14,2.186804585530798,0.8085165063414471,10.120106969624386,1.5662179823649212e-07,1.4088259129895611e-05
neutrophil,crip1,14,2.1852473046675427,0.4963975896401847,16.471568134252784,4.328799376682709e-10,1.4845076362411264e-07
neutrophil,zgc:112433,14,2.1799459041089433,1.9203450155806456,4.247471484914678,0.0009516594617733497,0.009627130285306729
neutrophil,pstpip1a,14,2.178497264163998,1.1375119882739646,7.165806131761723,7.305830369968489e-06,0.00028032930937074897
neutrophil,mctp1b,14,2.1744927669367233,1.8612204774672925,4.371436389399104,0.0007564597345436043,0.008268315863427803
neutrophil,arhgef3l,14,2.1736897202437198,1.0847559066351817,7.497725662110456,4.514465332707686e-06,0.00019352243187943023
neutrophil,actb2,14,2.1683822624025404,0.5246046602767186,15.465633692976398,9.462442084885216e-10,2.7442980842115785e-07
neutrophil,mrvi1,14,2.16479410965638,1.621646118754533,4.994873898542958,0.0002451648301130105,0.003724392448759682
neutrophil,fhl1b,14,2.158198904958881,1.7062860349414037,4.732641954222021,0.0003914777151945152,0.005150159434704966
neutrophil,si:dkey-32n7.4,14,2.157483679686372,1.187234137146152,6.799471556930967,1.2634917507001955e-05,0.00042118950401530815
neutrophil,fermt3b,14,2.156585017042846,1.1291094056873292,7.146519388271644,7.516317651376091e-06,0.0002872008005090572
neutrophil,lasp1,14,2.1478600224327673,0.4639809126448768,17.32087700091028,2.3124234402348813e-10,9.91270891919437e-08
neutrophil,ccdc78,14,2.1469660471779917,1.879677640937608,4.273717575088733,0.000906385904100585,0.009336948968329496
neutrophil,tpst1l,14,2.1456707543806606,0.65121341724567,12.328316056001217,1.5107816760012498e-08,2.264934168365808e-06
neutrophil,evi5a,14,2.1449499571000845,1.2921069611731097,6.211303005408654,3.161184804195124e-05,0.0008355212437677575
neutrophil,tnfsf18,14,2.144634505763626,1.3717970828959334,5.8496170027426,5.688921032611536e-05,0.0012866904248120155
neutrophil,noctb,14,2.1436203831557132,2.445694795465725,3.279515112001704,0.005978792594603914,0.033939204393328856
neutrophil,si:dkey-27j5.7,14,2.1405125059375534,1.7083848135874584,4.688091562055573,0.0004242462974236266,0.005477269256384563
neutrophil,pld7,14,2.135488495481383,0.5895242106550621,13.553754297232572,4.7894528591228066e-09,1.0314018929212852e-06
neutrophil,kcnk6,14,2.1328704324029437,1.4860250797234895,5.370347053575409,0.00012745968053985826,0.002321132316428743
neutrophil,acsl4b,14,2.132454167435124,1.0824537303208597,7.371135286471235,5.41534799271476e-06,0.0002227276455088116
neutrophil,sult6b1,14,2.1294712623704997,0.8988044804967209,8.8648332887349,7.14416647450526e-07,4.4851306001842525e-05
neutrophil,gys1,14,2.127727858622637,0.9601314839290058,8.291810853531764,1.507356984309406e-06,8.221538541655776e-05
neutrophil,pfn1,14,2.126042984995724,0.6142389131043969,12.950863694394661,8.329723982554601e-09,1.5034603780354307e-06
neutrophil,rps6ka1,14,2.1239714385727173,1.1761932128377792,6.756690427806913,1.3485171324909777e-05,0.0004414864860368732
neutrophil,c6ast1,14,2.1138442919396394,1.7091559359118766,4.6275947929853976,0.0004733665248455208,0.005920810739423323
neutrophil,il4,14,2.1107052836670426,1.767592616933794,4.46796164471159,0.000633396811837431,0.007261697255645599
neutrophil,nadka-1,14,2.104832101605626,0.4721827373273858,16.679052320862642,3.7040372788125017e-10,1.337108720318697e-07
neutrophil,RAP1GAP,14,2.103632585310829,1.4143353007050135,5.565209606210831,9.146463702692457e-05,0.0018302865987275979
neutrophil,cnn2,14,2.101447902209241,0.7844460248405202,10.02350425297949,1.750882264567479e-07,1.5248339008375066e-05
neutrophil,cd82b,14,2.1003544968997576,1.3145979341437604,5.978106852333931,4.607557621941826e-05,0.0011015747189454788
neutrophil,mgat5,14,2.099185106704803,0.9126989785659191,8.605719569281394,9.96884875889909e-07,5.8066956624288007e-05
neutrophil,abracl,14,2.099131876988887,0.886817107792576,8.85665400941408,7.218905100872301e-07,4.5057656754461835e-05
neutrophil,sri,14,2.0989524808193365,0.5276953298792935,14.882756412003127,1.5207941308064133e-09,3.8993445774461636e-07
neutrophil,selp,14,2.097047039937815,1.8262888583943728,4.296380340563507,0.0008690818776642123,0.009083147167130538
neutrophil,eml2,14,2.0938582733295332,0.9938831323074507,7.882717817206733,2.6276297788334197e-06,0.00012827228288664566
neutrophil,fam49ba,14,2.091597733297782,0.9932610454699274,7.8791392702314775,2.6406633034574134e-06,0.0001286795696809132
neutrophil,rab11fip4b,14,2.0878435799903503,0.8536493432152944,9.151293110676269,4.983945032143967e-07,3.3845181177443e-05
neutrophil,nfil3-6,14,2.080155901408059,1.3814854139663675,5.633957923448878,8.146189676651676e-05,0.0016765995032178448
neutrophil,sh3kbp1,14,2.079323876229904,1.091911552783565,7.125226874976743,7.756177725170933e-06,0.00029390985620174657
neutrophil,agla,14,2.0751394017966374,1.4621118089367087,5.310442487270924,0.00014129823048362322,0.002489734716325114
neutrophil,IQSEC1,14,2.0750251852684505,1.5245890271366511,5.092541776181735,0.00020642562916679672,0.003302208242677008
neutrophil,zgc:194312,14,2.073962080001611,1.1589277178163426,6.695892605924217,1.4799081335951749e-05,0.0004732083874730026
neutrophil,hacd3,14,2.07325378846718,1.3806026712149821,5.618854369916924,8.355650741915622e-05,0.0017094502468639455
neutrophil,sybl1,14,2.0711882625075004,1.6697651126541155,4.641177853747616,0.0004618464289832369,0.0058096087937437434
neutrophil,si:dkey-52l18.4,14,2.0705617714565023,1.3164527064049851,5.88500650972768,5.3667609149255336e-05,0.0012393694082574243
neutrophil,si:dkey-1c7.2-1,14,2.0704598110878996,1.6734695887183582,4.629275188746448,0.00047192532999939884,0.0059092977766013275
neutrophil,CR848841.1,14,2.0702184307482656,1.3709258971021479,5.65023105918295,7.926663444926494e-05,0.0016420529213763777
neutrophil,zmp:0000001082,14,2.069153881790988,0.936787054062683,8.264487508232774,1.5634132673739427e-06,8.509938455884055e-05
neutrophil,itpk1b,14,2.0649682916234937,0.8952776868356518,8.630175838644982,9.657253228130255e-07,5.6841181109786294e-05
neutrophil,atp8b4,14,2.0643670395754365,1.9194049257400707,4.024244222287728,0.0014446424133669512,0.012862565894660734
neutrophil,mlx,14,2.0633412889440756,0.7835390808442445,9.853134787986338,2.1356279792700574e-07,1.7754834427658798e-05
neutrophil,exoc6,14,2.0599780937182577,0.5941675061501644,12.972322066036106,8.164144311625556e-09,1.4833331072148819e-06
neutrophil,rnf144b,14,2.056425618329309,1.0322340314920082,7.4541623996365995,4.805083068025463e-06,0.00020312396605744003
neutrophil,BX908744.2,14,2.055782249001116,1.4979425173606638,5.135065430365737,0.0001916091578971612,0.0031274412409356194
neutrophil,si:dkey-261j15.2,14,2.0520901738150346,1.003830722182518,7.64891747932096,3.642205648045983e-06,0.0001624779056164903
neutrophil,BX649411.2,14,2.04669070762016,1.8399972380579035,4.1619711411586175,0.0011159860918228026,0.010757933390428175
neutrophil,tctn1,14,2.045283398070686,1.7379988611878443,4.403196058026746,0.000713449396590136,0.007907627609872521
neutrophil,socs3a,14,2.043919175770868,1.0932798007780513,6.995140014980059,9.409196924641759e-06,0.0003374396308856819
neutrophil,hcar1-4,14,2.038716983154688,1.4295052236622563,5.336238254533656,0.00013515571525746982,0.0024109213576649444
neutrophil,nadka,14,2.038671999136213,0.8073428033610299,9.448293975026731,3.461589173945532e-07,2.5257632709360553e-05
neutrophil,cmtm7,14,2.038400989131668,0.7469264536834965,10.211176857612926,1.4110855246459541e-07,1.3034724366552777e-05
neutrophil,lratd2,14,2.036643015933506,1.3174210617753024,5.78434686213396,6.337579579100798e-05,0.00139768083402436
neutrophil,CR354540.2,14,2.0347039761670036,0.9934390877402617,7.663444348300163,3.5683704305635735e-06,0.00015970349553427672
neutrophil,actr2a,14,2.033520690261607,0.6760776722172654,11.25423605089835,4.4938613001011525e-08,5.479514878590005e-06
neutrophil,ITPRIP,14,2.0282744784105886,0.7580087672318552,10.011900274273122,1.774581984095021e-07,1.5309954947687704e-05
neutrophil,si:zfos-741a10.3,14,2.027120755457713,0.9545098664474346,7.946268147830426,2.4072077763415163e-06,0.00012029461811280418
neutrophil,arhgap45a,14,2.024004627881811,0.8086733846239993,9.364883290056373,3.8313033920558535e-07,2.755886232156944e-05
neutrophil,fcer1gl,14,2.0222024555363443,0.906372239444039,8.3479926083693,1.3987029444302834e-06,7.721009110753486e-05
neutrophil,slc9a3r1a,14,2.0201710111013673,0.7923515200913553,9.539689890873827,3.0997425529045855e-07,2.2999735065064567e-05
neutrophil,yrk,14,2.017181617841793,0.703524615141387,10.728270679406885,7.912228789884404e-08,8.446381200407728e-06
neutrophil,csrp1a,14,2.0129321281268844,0.742281236418455,10.146696422802489,1.5191236581321496e-07,1.3846231747792534e-05
neutrophil,apmap,14,2.0073904522478174,0.8021440865965771,9.36361364410335,3.837246366626399e-07,2.755886232156944e-05
neutrophil,syngr2a,14,2.0058770054084154,0.8544985802395707,8.783284943717721,7.927789332658724e-07,4.837848464694517e-05
neutrophil,cyp7b1,14,2.002917108288675,1.8312202456366287,4.09247855968239,0.0012709307061986423,0.01177098875335138
neutrophil,hgsnat,14,2.001626242900889,0.9320603237472971,8.035316412997782,2.1308126811015602e-06,0.00010967888537715068
neutrophil,csf3r,14,2.0000537546593615,1.258780289442144,5.945053293122853,4.8632709980473106e-05,0.0011472385196167494
neutrophil,adgre5b.3-1,14,1.9994794470507724,0.8451338380841535,8.852286709664615,7.25915228192897e-07,4.5057656754461835e-05
neutrophil,trpm2-1,14,1.9957854354994577,1.3383041136081448,5.5798568062527,8.923039590074238e-05,0.001792322559582985
neutrophil,pttg1ipa,14,1.9948697943787281,1.9527239825496663,3.8224139041112726,0.002115368655459739,0.016787888030965738
neutrophil,lpar5a,14,1.9931136603162467,1.2553935045569342,5.940407069761225,4.9003955937725765e-05,0.001153021896356352
neutrophil,inpp5ka,14,1.9924408228044377,0.6452677052505063,11.553392276872088,3.2891227147742924e-08,4.177642670362625e-06
neutrophil,aqp3a,14,1.9889853659997974,1.9735773858075008,3.770869001842273,0.00233299266395481,0.0179639780341286
neutrophil,rab11bb,14,1.9889304056567085,2.1416333987617904,3.4748692976152364,0.004107335013694404,0.026248482669626365
neutrophil,ly97.3,14,1.9876311182668176,2.1348154294504345,3.4836897622382765,0.004038417707065828,0.025943981645755457
neutrophil,cyfip2,14,1.9817970917361654,0.9045340648475012,8.197818098350885,1.709708906054194e-06,9.107934725746954e-05
neutrophil,zgc:154055,14,1.9813886819338051,1.0512205885160142,7.052447106552239,8.639172062883228e-06,0.00031814185979221656
neutrophil,adam19a,14,1.9758048145267944,1.088263379287901,6.793194386394885,1.2756038685659476e-05,0.00042419626829220334
neutrophil,lmf2a,14,1.9757736897045213,1.3803649351145815,5.355589694157854,0.00013073153718721193,0.0023642845898030054
neutrophil,CABZ01086293.1,14,1.9722339506373332,1.8583143969823068,3.97103081256427,0.0015969108688658122,0.01383367530386282
neutrophil,lxn,14,1.9708160742516925,0.6228438883676763,11.839433058454587,2.455817000221319e-08,3.352006935376711e-06
neutrophil,agap2,14,1.9700327245514155,1.6123725650141947,4.5716403615062156,0.0005240573491372063,0.006365761950837681
neutrophil,def6a,14,1.9690417174885335,1.0189286699121336,7.23061358921459,6.64311645549324e-06,0.0002635242123955028
neutrophil,BX005340.1,14,1.968512181226973,0.7586814049296162,9.708288744108197,2.533912662543868e-07,2.0349783678147456e-05
neutrophil,hvcn1,14,1.9662933518964427,1.7430672188848664,4.220833232922946,0.0009999971983017922,0.009940189541815097
neutrophil,rsph4a,14,1.9656773821468458,1.4004550916468614,5.251786609076657,0.0001563778452332739,0.002693174001239717
neutrophil,CR376737.1,14,1.9631105434455607,0.7184014326197204,10.224488332590857,1.389821365889527e-07,1.2925338702772601e-05
neutrophil,serpine2,14,1.9613614841072489,0.9152730672539744,8.018090936688075,2.1815231817278663e-06,0.00011124551764071378
neutrophil,mtpn,14,1.9571382739924437,0.4800145920165915,15.255663060277788,1.1205110626197251e-09,3.136859286017567e-07
neutrophil,plxnc1,14,1.9565170875407083,1.0826518810636654,6.761745618318138,1.3381622816166805e-05,0.0004396704454629177
neutrophil,rock2a,14,1.9544453847948517,0.566742952995513,12.903318819249249,8.709552964009019e-09,1.551601204984334e-06
neutrophil,coro1a,14,1.953222603672456,0.7622019254483511,9.588390607575427,2.92360834887039e-07,2.2218613587606413e-05
neutrophil,rab44,14,1.9491046529553613,0.622057952162517,11.723798075360943,2.7617042474204995e-08,3.6602587453131113e-06
neutrophil,arpc1b,14,1.9454563880814935,0.6382707719432635,11.404613190965181,3.8381190945394674e-08,4.764651464194131e-06
neutrophil,zmp:0000000937,14,1.9450191809968496,1.522651884456855,4.779553002418444,0.0003598023628251295,0.004891564828596346
neutrophil,tor4aa,14,1.9413249436083668,0.9064521668120535,8.013409952923466,2.1955242039104103e-06,0.00011175177464616347
neutrophil,mgst1.2,14,1.9343556611866295,1.3165318701849722,5.4975472392552485,0.00010257382726943921,0.0019822839809421457
neutrophil,elf1,14,1.9343427870803624,0.992528836006789,7.292128666962604,6.072789640312511e-06,0.00024322187413426826
neutrophil,glipr2,14,1.9310617807931334,1.2591978779037234,5.7380747722113865,6.844225453561792e-05,0.0014796794745348127
neutrophil,syne1b,14,1.9282216497807705,0.655073161571769,11.013647333572248,5.8050292169474757e-08,6.663639186901841e-06
neutrophil,tmsb1,14,1.926067819849288,1.0986965522857095,6.559305087991769,1.82698671720356e-05,0.0005587890812316573
neutrophil,ifngr1,14,1.9231058661433977,1.9192832698352078,3.749109567459298,0.002431595381138076,0.018499949883949835
neutrophil,dgat1a,14,1.9203896565942948,1.7991155897940623,3.9938735369987013,0.001529626053884164,0.013416013679127889
neutrophil,gramd1c,14,1.9147522019891041,1.0671263646146072,6.713681676304198,1.4401179389732547e-05,0.0004648192430086029
neutrophil,si:ch211-153b23.5,14,1.9133655389641029,2.13191808675974,3.3580831960316084,0.005140196140283829,0.030616865199454377
neutrophil,madd,14,1.909357943127601,0.539115583276195,13.25163559265704,6.302822558564261e-09,1.262174721855551e-06
neutrophil,prdm1b,14,1.9085278828881624,1.556872616512763,4.58679623183801,0.0005097948659469904,0.006263422367781317
neutrophil,bcl6ab,14,1.906478394314412,0.9776740128911409,7.296285748372151,6.036168437277017e-06,0.0002421085980653435
neutrophil,tprg1l,14,1.8980691611475782,1.5717761431367208,4.518407108052087,0.0005775164254581633,0.006801105124862464
neutrophil,mapre1a,14,1.8968608552021018,0.7675634358852726,9.246666918628632,4.4291625453447775e-07,3.088818248646698e-05
neutrophil,stim1a,14,1.8967260526288874,1.0839277172828619,6.547391428734402,1.86109412695644e-05,0.0005660656028054316
neutrophil,rbm11,14,1.894859907639574,1.5275608900525548,4.641331560981164,0.000461717743883208,0.0058096087937437434
neutrophil,arap3,14,1.890743418520565,0.9349994440820358,7.566329716214223,4.093976318300045e-06,0.00017913594942992303
neutrophil,klhl6,14,1.8896826252152177,1.032682694761455,6.8467739308134306,1.1760407980495566e-05,0.000400803469496765
neutrophil,si:dkey-15h8.17,14,1.8891767535241037,1.231570571194413,5.739542921920984,6.82751318801055e-05,0.0014775373834265465
neutrophil,ENSDARG00000116593,14,1.887800876231813,1.2472853832583761,5.663101795403524,7.757436732020371e-05,0.0016184431691481285
neutrophil,hephl1a,14,1.887718033752532,1.2865682115773533,5.489949200965374,0.00010390684821365885,0.0020032919049485106
neutrophil,cd63,14,1.8869179387826571,0.8280849203649095,8.525937703069381,1.1061995150495408e-06,6.335821230769134e-05
neutrophil,rac2,14,1.884398042782697,0.7329215514616407,9.620090775525865,2.814718973810435e-07,2.1604693841459515e-05
neutrophil,wu:fj29h11,14,1.8801244932135857,0.9331110013936258,7.539062006107091,4.255902999860216e-06,0.00018504072710168784
neutrophil,lrrc15,14,1.8752537271597318,1.4750713649575526,4.75675762338759,0.00037484756620413917,0.004995083501446999
neutrophil,si:ch211-1f22.3,14,1.8751422831741036,1.7004511421220692,4.12604620108919,0.001193498939073149,0.011271477932348312
neutrophil,cap1,14,1.8750911168342144,0.5315781386777765,13.198339092025291,6.619385180781214e-09,1.282294346825673e-06
neutrophil,arpc3,14,1.8726133423480065,0.4219772074879382,16.604398106426487,3.9168968789089766e-10,1.3602539983907313e-07
neutrophil,si:dkey-172m14.1,14,1.8718373585603147,0.7804275360589441,8.974278527978084,6.219678222660434e-07,3.9868428046422667e-05
neutrophil,CABZ01088367.1,14,1.8683948666599244,1.184906082329901,5.8999557505032865,5.236491149333476e-05,0.001216160227175375
neutrophil,sort1b,14,1.8663416599459726,0.7256181062039236,9.623810374183615,2.8022287808822077e-07,2.15952658998605e-05
neutrophil,si:ch211-139g16.8,14,1.8658405888854794,1.262725837244956,5.52878227088315,9.72793494648946e-05,0.0019110641197583869
neutrophil,triqk,14,1.86451740958091,0.8166764626178585,8.542410192604553,1.0826262276998254e-06,6.213776267143244e-05
neutrophil,amd1,14,1.8636851344229477,0.8877661196347729,7.854851740347123,2.73095676624629e-06,0.00013237420297167307
neutrophil,heca,14,1.8626292848491155,1.395983962146341,4.992407371042965,0.0002462360772589127,0.0037287752959367757
neutrophil,wasb,14,1.8610958687772374,1.1098267984768522,6.274477345890163,2.8581654310571788e-05,0.0007745259994127305
neutrophil,stat1a,14,1.8567543893137564,0.7685113562034068,9.039994946232074,5.72653386019208e-07,3.7317685618615133e-05
neutrophil,gde1,14,1.8551251080974274,1.758625963336358,3.9469692298492194,0.0016710725454092252,0.014302838220812483
neutrophil,prkaa1,14,1.8549519612899703,0.6502941544766608,10.673007992293934,8.407740494753621e-08,8.837791589025503e-06
neutrophil,crhr1,14,1.8546518293415295,1.9816271369975262,3.5019058770379567,0.0038997682410288983,0.02535912341612416
neutrophil,prkcaa,14,1.8535486401961518,0.9632704347262746,7.199789084469815,6.950005857144125e-06,0.0002720020123976449
neutrophil,sash3,14,1.8498778162034253,0.976973705586208,7.084744406169724,8.234858306428361e-06,0.00030754725864048807
neutrophil,si:dkey-192k22.2,14,1.849176894048876,1.2781419162833838,5.4133162342323375,0.00011841220110484418,0.0022009747542760163
neutrophil,cep131,14,1.8486619000753575,1.2068437544497927,5.731528566610547,6.91926693513727e-05,0.0014889229312943278
neutrophil,si:ch73-343l4.2,14,1.8477738278979885,1.1086980382996652,6.235905858411366,3.039333707434727e-05,0.0008127107238155139
neutrophil,arhgdig,14,1.84634564083354,0.6967764399294117,9.914791042967165,1.9868777343710554e-07,1.68240711859475e-05
neutrophil,stk38a,14,1.8457738904710073,0.9003141161794757,7.670937717718261,3.5309068879574857e-06,0.00015859192060684363
neutrophil,gltpa,14,1.8421791599755986,1.2520810579978714,5.505077500897254,0.00010127037273224243,0.001966279317699272
neutrophil,sh2d3cb,14,1.841979385120999,1.424542664085984,4.838083088964832,0.00032397880443622943,0.004548801688693938
neutrophil,b4galt4,14,1.8406480161445882,0.7964977829065791,8.646696066027822,9.452649394774609e-07,5.601154128415581e-05
neutrophil,gpr84,14,1.8394279297844045,2.043453754757934,3.368076759697169,0.005042383747211913,0.03024438087117596
neutrophil,plekho2,14,1.8333973064694622,0.7127391422029236,9.624761947885023,2.799042962102732e-07,2.15952658998605e-05
neutrophil,rasal3,14,1.8293595879299112,1.1246995849003851,6.085924550109916,3.8673482379454266e-05,0.0009716181218684321
neutrophil,zgc:172106,14,1.828756499346842,1.2582347374536929,5.4382382402185065,0.00011347523512069098,0.0021308645280877186
neutrophil,tmsb4x,14,1.8273338205330323,0.7073977465926998,9.665364528841186,2.6666446179794153e-07,2.1018265152443216e-05
neutrophil,CU019662.1,14,1.82559274488112,1.2471668148473285,5.477007965419238,0.00010621925794674505,0.0020335836299853107
neutrophil,ssuh2.2,14,1.8213191135112994,1.8160010218208087,3.7526146917634033,0.002415429387310726,0.018402472991077414
neutrophil,ank3b-1,14,1.8197212266182412,0.9607122341844695,7.087214180451567,8.204776502129418e-06,0.00030748605171186216
neutrophil,CABZ01073834.1,14,1.8194974972790372,1.3981906252070184,4.869104489885143,0.000306516620792623,0.004341395710606924
neutrophil,zgc:85932,14,1.8181043113195408,1.676788961913997,4.056994398752025,0.0013584132185522294,0.012340419420854442
neutrophil,fes,14,1.8167090901123966,1.4067937296192725,4.831911632473693,0.00032757451886044627,0.004581719411328051
neutrophil,WDR1,14,1.816195383494138,0.7008753990930299,9.695847337871205,2.5716431902728447e-07,2.0493747364632985e-05
neutrophil,arpc4l,14,1.8153428873119448,0.8878102157753661,7.650724223651967,3.6329349074078426e-06,0.00016232828857448562
